"","iteration","proportion","scale","type","err"
"4303",80,0.08,1,"ols_global",0.308295063824668
"4304",80,0.08,1,"Huber_global",0.112616759218074
"4305",80,0.08,1,"Huber_distr_dc",0.113110777675981
"4306",80,0.08,10,"ols_global",0.771473094549185
"4307",80,0.08,10,"Huber_global",0.121913872870785
"4308",80,0.08,10,"Huber_distr_dc",0.117094799190677
"4309",80,0.08,100,"ols_global",7.84044182606613
"4310",80,0.08,100,"Huber_global",0.121397775401488
"4311",80,0.08,100,"Huber_distr_dc",0.120534480496763
"4312",80,0.1,1,"ols_global",1.3246138475747
"4313",80,0.1,1,"Huber_global",0.130701228089007
"4314",80,0.1,1,"Huber_distr_dc",0.130932016554297
"4315",80,0.1,10,"ols_global",1.28260997725747
"4316",80,0.1,10,"Huber_global",0.171275274101446
"4317",80,0.1,10,"Huber_distr_dc",0.173002178911486
"4318",80,0.1,100,"ols_global",9.84366626473241
"4319",80,0.1,100,"Huber_global",0.161392611867002
"4320",80,0.1,100,"Huber_distr_dc",0.158678772088121
"4321",81,0,1,"ols_global",0.374226172538133
"4322",81,0,1,"Huber_global",0.0326859151247469
"4323",81,0,1,"Huber_distr_dc",0.0317536095324859
"4324",81,0,10,"ols_global",0.483813912576449
"4325",81,0,10,"Huber_global",0.0336706315782726
"4326",81,0,10,"Huber_distr_dc",0.0338762291702189
"4327",81,0,100,"ols_global",0.30030950185506
"4328",81,0,100,"Huber_global",0.0321487908482016
"4329",81,0,100,"Huber_distr_dc",0.0320500732766909
"4330",81,0.02,1,"ols_global",0.834375333338336
"4331",81,0.02,1,"Huber_global",0.0395523821653816
"4332",81,0.02,1,"Huber_distr_dc",0.0403244291934834
"4333",81,0.02,10,"ols_global",0.443704774066263
"4334",81,0.02,10,"Huber_global",0.0444839102414257
"4335",81,0.02,10,"Huber_distr_dc",0.0447651139067654
"4336",81,0.02,100,"ols_global",2.02570729516969
"4337",81,0.02,100,"Huber_global",0.0425235770589388
"4338",81,0.02,100,"Huber_distr_dc",0.0424874912084845
"4339",81,0.04,1,"ols_global",0.992920321830932
"4340",81,0.04,1,"Huber_global",0.0567710066098996
"4341",81,0.04,1,"Huber_distr_dc",0.0565422877101854
"4342",81,0.04,10,"ols_global",0.444691498768218
"4343",81,0.04,10,"Huber_global",0.0716114788336392
"4344",81,0.04,10,"Huber_distr_dc",0.0704375257372219
"4345",81,0.04,100,"ols_global",4.00663022837228
"4346",81,0.04,100,"Huber_global",0.0658502887071921
"4347",81,0.04,100,"Huber_distr_dc",0.0634732083255708
"4348",81,0.06,1,"ols_global",0.157439415336768
"4349",81,0.06,1,"Huber_global",0.0825279845776792
"4350",81,0.06,1,"Huber_distr_dc",0.0821679744151961
"4351",81,0.06,10,"ols_global",1.07811437851679
"4352",81,0.06,10,"Huber_global",0.100985897251658
"4353",81,0.06,10,"Huber_distr_dc",0.101382949836261
"4354",81,0.06,100,"ols_global",5.59342580780762
"4355",81,0.06,100,"Huber_global",0.0938486208880924
"4356",81,0.06,100,"Huber_distr_dc",0.0913062229661399
"4357",81,0.08,1,"ols_global",0.253159251229867
"4358",81,0.08,1,"Huber_global",0.106432067008852
"4359",81,0.08,1,"Huber_distr_dc",0.106233708556472
"4360",81,0.08,10,"ols_global",0.782387352632377
"4361",81,0.08,10,"Huber_global",0.124703184843879
"4362",81,0.08,10,"Huber_distr_dc",0.12609949821578
"4363",81,0.08,100,"ols_global",8.07700315070574
"4364",81,0.08,100,"Huber_global",0.136463393232242
"4365",81,0.08,100,"Huber_distr_dc",0.132519881263691
"4366",81,0.1,1,"ols_global",0.529194937937154
"4367",81,0.1,1,"Huber_global",0.143592502428153
"4368",81,0.1,1,"Huber_distr_dc",0.143859718883329
"4369",81,0.1,10,"ols_global",1.13952350135037
"4370",81,0.1,10,"Huber_global",0.172327652792801
"4371",81,0.1,10,"Huber_distr_dc",0.169683714135989
"4372",81,0.1,100,"ols_global",10.171982872475
"4373",81,0.1,100,"Huber_global",0.178060796052393
"4374",81,0.1,100,"Huber_distr_dc",0.175049193802549
"4375",82,0,1,"ols_global",0.530660435087214
"4376",82,0,1,"Huber_global",0.0296270842645282
"4377",82,0,1,"Huber_distr_dc",0.0293809734297103
"4378",82,0,10,"ols_global",0.187712243315597
"4379",82,0,10,"Huber_global",0.0322668831534561
"4380",82,0,10,"Huber_distr_dc",0.0321678820054437
"4381",82,0,100,"ols_global",0.3497786649065
"4382",82,0,100,"Huber_global",0.0322286852918953
"4383",82,0,100,"Huber_distr_dc",0.0327118949554334
"4384",82,0.02,1,"ols_global",0.701571154901545
"4385",82,0.02,1,"Huber_global",0.0447447734195811
"4386",82,0.02,1,"Huber_distr_dc",0.0448632760706065
"4387",82,0.02,10,"ols_global",0.311031203954094
"4388",82,0.02,10,"Huber_global",0.0420749988722865
"4389",82,0.02,10,"Huber_distr_dc",0.0419113180834906
"4390",82,0.02,100,"ols_global",2.16015073235555
"4391",82,0.02,100,"Huber_global",0.0417131621218064
"4392",82,0.02,100,"Huber_distr_dc",0.0415572420940095
"4393",82,0.04,1,"ols_global",0.255654193403339
"4394",82,0.04,1,"Huber_global",0.0602275285888315
"4395",82,0.04,1,"Huber_distr_dc",0.0601852237382006
"4396",82,0.04,10,"ols_global",0.419835367756205
"4397",82,0.04,10,"Huber_global",0.065714420598127
"4398",82,0.04,10,"Huber_distr_dc",0.0649908474943995
"4399",82,0.04,100,"ols_global",4.16925368756887
"4400",82,0.04,100,"Huber_global",0.0749630832814124
"4401",82,0.04,100,"Huber_distr_dc",0.0721138275530665
"4402",82,0.06,1,"ols_global",0.67790694130075
"4403",82,0.06,1,"Huber_global",0.0921863105080492
"4404",82,0.06,1,"Huber_distr_dc",0.0920030259069648
"4405",82,0.06,10,"ols_global",0.637014464196566
"4406",82,0.06,10,"Huber_global",0.095195261561646
"4407",82,0.06,10,"Huber_distr_dc",0.093007275927292
"4408",82,0.06,100,"ols_global",6.11146429933046
"4409",82,0.06,100,"Huber_global",0.0956493429925863
"4410",82,0.06,100,"Huber_distr_dc",0.0950974918670495
"4411",82,0.08,1,"ols_global",0.263876910332955
"4412",82,0.08,1,"Huber_global",0.107872463487149
"4413",82,0.08,1,"Huber_distr_dc",0.10800811103714
"4414",82,0.08,10,"ols_global",0.831880667577339
"4415",82,0.08,10,"Huber_global",0.135317153686068
"4416",82,0.08,10,"Huber_distr_dc",0.136624924808438
"4417",82,0.08,100,"ols_global",7.98036217084092
"4418",82,0.08,100,"Huber_global",0.130895977032574
"4419",82,0.08,100,"Huber_distr_dc",0.126285877297682
"4420",82,0.1,1,"ols_global",0.426629529147272
"4421",82,0.1,1,"Huber_global",0.139019764558521
"4422",82,0.1,1,"Huber_distr_dc",0.139404612408851
"4423",82,0.1,10,"ols_global",1.16837796867779
"4424",82,0.1,10,"Huber_global",0.169705317816658
"4425",82,0.1,10,"Huber_distr_dc",0.165516220279951
"4426",82,0.1,100,"ols_global",10.0468399192196
"4427",82,0.1,100,"Huber_global",0.16749668175808
"4428",82,0.1,100,"Huber_distr_dc",0.16734119212241
"4429",83,0,1,"ols_global",0.282690623367937
"4430",83,0,1,"Huber_global",0.0363241067594382
"4431",83,0,1,"Huber_distr_dc",0.0361579412955498
"4432",83,0,10,"ols_global",0.283450197994267
"4433",83,0,10,"Huber_global",0.0296128641915503
"4434",83,0,10,"Huber_distr_dc",0.0295405681930327
"4435",83,0,100,"ols_global",0.239611803089395
"4436",83,0,100,"Huber_global",0.0299674333257338
"4437",83,0,100,"Huber_distr_dc",0.0304792440003074
"4438",83,0.02,1,"ols_global",0.403851843006109
"4439",83,0.02,1,"Huber_global",0.0422328342381792
"4440",83,0.02,1,"Huber_distr_dc",0.0417441298867934
"4441",83,0.02,10,"ols_global",0.339301659936826
"4442",83,0.02,10,"Huber_global",0.0372330171903014
"4443",83,0.02,10,"Huber_distr_dc",0.0367948018718329
"4444",83,0.02,100,"ols_global",1.96829073341431
"4445",83,0.02,100,"Huber_global",0.0479260636966653
"4446",83,0.02,100,"Huber_distr_dc",0.0470149285237611
"4447",83,0.04,1,"ols_global",0.27266346135742
"4448",83,0.04,1,"Huber_global",0.0584008531895066
"4449",83,0.04,1,"Huber_distr_dc",0.0595619814202123
"4450",83,0.04,10,"ols_global",0.439504490202968
"4451",83,0.04,10,"Huber_global",0.0613857697385338
"4452",83,0.04,10,"Huber_distr_dc",0.0609355731107145
"4453",83,0.04,100,"ols_global",4.14824190949342
"4454",83,0.04,100,"Huber_global",0.0722909833555601
"4455",83,0.04,100,"Huber_distr_dc",0.070990428823648
"4456",83,0.06,1,"ols_global",0.331030957569418
"4457",83,0.06,1,"Huber_global",0.0875501069680033
"4458",83,0.06,1,"Huber_distr_dc",0.0888762714363067
"4459",83,0.06,10,"ols_global",0.750611943909659
"4460",83,0.06,10,"Huber_global",0.102264749481191
"4461",83,0.06,10,"Huber_distr_dc",0.102306737531927
"4462",83,0.06,100,"ols_global",5.85125076155427
"4463",83,0.06,100,"Huber_global",0.0956236406396264
"4464",83,0.06,100,"Huber_distr_dc",0.0945577015274913
"4465",83,0.08,1,"ols_global",0.485331085541298
"4466",83,0.08,1,"Huber_global",0.114746177985244
"4467",83,0.08,1,"Huber_distr_dc",0.114652065343878
"4468",83,0.08,10,"ols_global",0.917324502058558
"4469",83,0.08,10,"Huber_global",0.1277978991181
"4470",83,0.08,10,"Huber_distr_dc",0.126175064005778
"4471",83,0.08,100,"ols_global",8.24350712797326
"4472",83,0.08,100,"Huber_global",0.133795419276713
"4473",83,0.08,100,"Huber_distr_dc",0.133205813070711
"4474",83,0.1,1,"ols_global",0.582712945059311
"4475",83,0.1,1,"Huber_global",0.130937355740604
"4476",83,0.1,1,"Huber_distr_dc",0.131229912403545
"4477",83,0.1,10,"ols_global",1.04382784344244
"4478",83,0.1,10,"Huber_global",0.161453076116027
"4479",83,0.1,10,"Huber_distr_dc",0.154691049490196
"4480",83,0.1,100,"ols_global",10.0550868885166
"4481",83,0.1,100,"Huber_global",0.17155076712626
"4482",83,0.1,100,"Huber_distr_dc",0.165450644988552
"4483",84,0,1,"ols_global",0.290874692744268
"4484",84,0,1,"Huber_global",0.030319774164754
"4485",84,0,1,"Huber_distr_dc",0.030221950740461
"4486",84,0,10,"ols_global",0.220799853450153
"4487",84,0,10,"Huber_global",0.0313942783780822
"4488",84,0,10,"Huber_distr_dc",0.0335615230379794
"4489",84,0,100,"ols_global",0.304935286563686
"4490",84,0,100,"Huber_global",0.0340761349810132
"4491",84,0,100,"Huber_distr_dc",0.0341201315183649
"4492",84,0.02,1,"ols_global",0.498951145340633
"4493",84,0.02,1,"Huber_global",0.0427742404339438
"4494",84,0.02,1,"Huber_distr_dc",0.0431750091849678
"4495",84,0.02,10,"ols_global",0.853047091406197
"4496",84,0.02,10,"Huber_global",0.036771210324101
"4497",84,0.02,10,"Huber_distr_dc",0.0362051860980893
"4498",84,0.02,100,"ols_global",1.90807579986169
"4499",84,0.02,100,"Huber_global",0.049630589167691
"4500",84,0.02,100,"Huber_distr_dc",0.0492584842484752
"4501",84,0.04,1,"ols_global",0.228917799364424
"4502",84,0.04,1,"Huber_global",0.0595338012567933
"4503",84,0.04,1,"Huber_distr_dc",0.0596015164302461
"4504",84,0.04,10,"ols_global",0.475542094385223
"4505",84,0.04,10,"Huber_global",0.0713582849258911
"4506",84,0.04,10,"Huber_distr_dc",0.07053519883075
"4507",84,0.04,100,"ols_global",4.13953896730829
"4508",84,0.04,100,"Huber_global",0.0648345111597294
"4509",84,0.04,100,"Huber_distr_dc",0.0622977896876405
"4510",84,0.06,1,"ols_global",0.159803205794698
"4511",84,0.06,1,"Huber_global",0.0783192960059558
"4512",84,0.06,1,"Huber_distr_dc",0.0776785755815023
"4513",84,0.06,10,"ols_global",0.567345510546026
"4514",84,0.06,10,"Huber_global",0.0941281670952561
"4515",84,0.06,10,"Huber_distr_dc",0.0923403254273408
"4516",84,0.06,100,"ols_global",5.99520229695511
"4517",84,0.06,100,"Huber_global",0.10230087901479
"4518",84,0.06,100,"Huber_distr_dc",0.102742781028475
"4519",84,0.08,1,"ols_global",0.174858152113308
"4520",84,0.08,1,"Huber_global",0.105273868675569
"4521",84,0.08,1,"Huber_distr_dc",0.10544108731176
"4522",84,0.08,10,"ols_global",0.843413962080917
"4523",84,0.08,10,"Huber_global",0.135609583066182
"4524",84,0.08,10,"Huber_distr_dc",0.133670166051238
"4525",84,0.08,100,"ols_global",7.82646755778507
"4526",84,0.08,100,"Huber_global",0.12846286502697
"4527",84,0.08,100,"Huber_distr_dc",0.127240049191226
"4528",84,0.1,1,"ols_global",0.334199886552941
"4529",84,0.1,1,"Huber_global",0.136826057345839
"4530",84,0.1,1,"Huber_distr_dc",0.136633182476754
"4531",84,0.1,10,"ols_global",1.0872196767945
"4532",84,0.1,10,"Huber_global",0.175599903093488
"4533",84,0.1,10,"Huber_distr_dc",0.168083730631595
"4534",84,0.1,100,"ols_global",9.87703374520871
"4535",84,0.1,100,"Huber_global",0.167793452591958
"4536",84,0.1,100,"Huber_distr_dc",0.166488691336416
"4537",85,0,1,"ols_global",0.285886722019872
"4538",85,0,1,"Huber_global",0.0286102674310705
"4539",85,0,1,"Huber_distr_dc",0.0285606202728673
"4540",85,0,10,"ols_global",0.222473961332414
"4541",85,0,10,"Huber_global",0.0296001898016376
"4542",85,0,10,"Huber_distr_dc",0.0297424375120577
"4543",85,0,100,"ols_global",0.223457258277689
"4544",85,0,100,"Huber_global",0.031062419289801
"4545",85,0,100,"Huber_distr_dc",0.0312664433194409
"4546",85,0.02,1,"ols_global",0.335292916890512
"4547",85,0.02,1,"Huber_global",0.0403334387881941
"4548",85,0.02,1,"Huber_distr_dc",0.0404092465209531
"4549",85,0.02,10,"ols_global",0.260629203068855
"4550",85,0.02,10,"Huber_global",0.0455551173510112
"4551",85,0.02,10,"Huber_distr_dc",0.0447443201956743
"4552",85,0.02,100,"ols_global",1.89625374938161
"4553",85,0.02,100,"Huber_global",0.0474732997439671
"4554",85,0.02,100,"Huber_distr_dc",0.0483131567180846
"4555",85,0.04,1,"ols_global",0.185650953143969
"4556",85,0.04,1,"Huber_global",0.0608054928028657
"4557",85,0.04,1,"Huber_distr_dc",0.060520247315122
"4558",85,0.04,10,"ols_global",0.523983937731205
"4559",85,0.04,10,"Huber_global",0.0645151024636417
"4560",85,0.04,10,"Huber_distr_dc",0.0632326534075088
"4561",85,0.04,100,"ols_global",4.10611954270855
"4562",85,0.04,100,"Huber_global",0.0701012369968698
"4563",85,0.04,100,"Huber_distr_dc",0.0690634084755638
"4564",85,0.06,1,"ols_global",0.240485320493239
"4565",85,0.06,1,"Huber_global",0.0825218335029817
"4566",85,0.06,1,"Huber_distr_dc",0.0824309720918676
"4567",85,0.06,10,"ols_global",0.690662486838864
"4568",85,0.06,10,"Huber_global",0.0985994491528339
"4569",85,0.06,10,"Huber_distr_dc",0.0995667060696804
"4570",85,0.06,100,"ols_global",5.99290825419084
"4571",85,0.06,100,"Huber_global",0.0905989488075127
"4572",85,0.06,100,"Huber_distr_dc",0.0890770445498675
"4573",85,0.08,1,"ols_global",0.231261819440134
"4574",85,0.08,1,"Huber_global",0.0995224724216193
"4575",85,0.08,1,"Huber_distr_dc",0.100277631908585
"4576",85,0.08,10,"ols_global",0.859380991043681
"4577",85,0.08,10,"Huber_global",0.129845312752587
"4578",85,0.08,10,"Huber_distr_dc",0.127258777746584
"4579",85,0.08,100,"ols_global",9.21434310670739
"4580",85,0.08,100,"Huber_global",0.124395406988953
"4581",85,0.08,100,"Huber_distr_dc",0.123197541877528
"4582",85,0.1,1,"ols_global",0.412031306862729
"4583",85,0.1,1,"Huber_global",0.137072727557019
"4584",85,0.1,1,"Huber_distr_dc",0.137277031535908
"4585",85,0.1,10,"ols_global",1.06279069341256
"4586",85,0.1,10,"Huber_global",0.162112595134627
"4587",85,0.1,10,"Huber_distr_dc",0.154700748320905
"4588",85,0.1,100,"ols_global",10.2313794354056
"4589",85,0.1,100,"Huber_global",0.172267307736532
"4590",85,0.1,100,"Huber_distr_dc",0.170456003919242
"4591",86,0,1,"ols_global",0.416738139862418
"4592",86,0,1,"Huber_global",0.0347262083876165
"4593",86,0,1,"Huber_distr_dc",0.036477877112038
"4594",86,0,10,"ols_global",0.198946732239686
"4595",86,0,10,"Huber_global",0.0352851400350012
"4596",86,0,10,"Huber_distr_dc",0.0348444029936103
"4597",86,0,100,"ols_global",0.282721333323078
"4598",86,0,100,"Huber_global",0.0287870515939259
"4599",86,0,100,"Huber_distr_dc",0.0290725788703776
"4600",86,0.02,1,"ols_global",0.269553420611653
"4601",86,0.02,1,"Huber_global",0.0381587821677052
"4602",86,0.02,1,"Huber_distr_dc",0.0382195839223423
"4603",86,0.02,10,"ols_global",0.801070698761614
"4604",86,0.02,10,"Huber_global",0.0465331956955123
"4605",86,0.02,10,"Huber_distr_dc",0.0463080277410293
"4606",86,0.02,100,"ols_global",2.13288327725982
"4607",86,0.02,100,"Huber_global",0.044768226600095
"4608",86,0.02,100,"Huber_distr_dc",0.0439911636404849
"4609",86,0.04,1,"ols_global",0.162136819696634
"4610",86,0.04,1,"Huber_global",0.0534092158364817
"4611",86,0.04,1,"Huber_distr_dc",0.0531793750168464
"4612",86,0.04,10,"ols_global",0.573828681580214
"4613",86,0.04,10,"Huber_global",0.0639137056094221
"4614",86,0.04,10,"Huber_distr_dc",0.0634547014598242
"4615",86,0.04,100,"ols_global",4.125459277194
"4616",86,0.04,100,"Huber_global",0.075352589850274
"4617",86,0.04,100,"Huber_distr_dc",0.0751950978472599
"4618",86,0.06,1,"ols_global",0.356981021527447
"4619",86,0.06,1,"Huber_global",0.0776349377539811
"4620",86,0.06,1,"Huber_distr_dc",0.0779449157597782
"4621",86,0.06,10,"ols_global",0.725911697380949
"4622",86,0.06,10,"Huber_global",0.103854084335364
"4623",86,0.06,10,"Huber_distr_dc",0.103665417058415
"4624",86,0.06,100,"ols_global",5.97731007683068
"4625",86,0.06,100,"Huber_global",0.103686810330504
"4626",86,0.06,100,"Huber_distr_dc",0.101958633627625
"4627",86,0.08,1,"ols_global",0.582966077478654
"4628",86,0.08,1,"Huber_global",0.109560039856095
"4629",86,0.08,1,"Huber_distr_dc",0.109470210451863
"4630",86,0.08,10,"ols_global",0.79910944465844
"4631",86,0.08,10,"Huber_global",0.126047961085528
"4632",86,0.08,10,"Huber_distr_dc",0.126379860091791
"4633",86,0.08,100,"ols_global",7.80076364509392
"4634",86,0.08,100,"Huber_global",0.127212856232813
"4635",86,0.08,100,"Huber_distr_dc",0.125984136795859
"4636",86,0.1,1,"ols_global",0.436219367791278
"4637",86,0.1,1,"Huber_global",0.14094093808253
"4638",86,0.1,1,"Huber_distr_dc",0.140540103174335
"4639",86,0.1,10,"ols_global",0.981899334910801
"4640",86,0.1,10,"Huber_global",0.155441515937652
"4641",86,0.1,10,"Huber_distr_dc",0.150995661010539
"4642",86,0.1,100,"ols_global",10.0264998876343
"4643",86,0.1,100,"Huber_global",0.180527299286542
"4644",86,0.1,100,"Huber_distr_dc",0.178592400633343
"4645",87,0,1,"ols_global",0.195817601771951
"4646",87,0,1,"Huber_global",0.0309724635770731
"4647",87,0,1,"Huber_distr_dc",0.0310885894535355
"4648",87,0,10,"ols_global",0.229562069514457
"4649",87,0,10,"Huber_global",0.0309673765579481
"4650",87,0,10,"Huber_distr_dc",0.0313888899336772
"4651",87,0,100,"ols_global",0.19419675841536
"4652",87,0,100,"Huber_global",0.0273494022511954
"4653",87,0,100,"Huber_distr_dc",0.0274607636728492
"4654",87,0.02,1,"ols_global",0.223067361871855
"4655",87,0.02,1,"Huber_global",0.0452935663955399
"4656",87,0.02,1,"Huber_distr_dc",0.045358828293046
"4657",87,0.02,10,"ols_global",0.277384008730971
"4658",87,0.02,10,"Huber_global",0.0384149193701707
"4659",87,0.02,10,"Huber_distr_dc",0.0381802926589007
"4660",87,0.02,100,"ols_global",2.0821998975239
"4661",87,0.02,100,"Huber_global",0.043456486244984
"4662",87,0.02,100,"Huber_distr_dc",0.0421328186606867
"4663",87,0.04,1,"ols_global",0.223652844010898
"4664",87,0.04,1,"Huber_global",0.0582286705780336
"4665",87,0.04,1,"Huber_distr_dc",0.0582204239093802
"4666",87,0.04,10,"ols_global",0.700789512057467
"4667",87,0.04,10,"Huber_global",0.0718197226864021
"4668",87,0.04,10,"Huber_distr_dc",0.0711227270186789
"4669",87,0.04,100,"ols_global",4.13362736486179
"4670",87,0.04,100,"Huber_global",0.0645354820720201
"4671",87,0.04,100,"Huber_distr_dc",0.0659757786140762
"4672",87,0.06,1,"ols_global",0.840827405203281
"4673",87,0.06,1,"Huber_global",0.0853457546445953
"4674",87,0.06,1,"Huber_distr_dc",0.0866692974683657
"4675",87,0.06,10,"ols_global",0.623123442980905
"4676",87,0.06,10,"Huber_global",0.0998623241870933
"4677",87,0.06,10,"Huber_distr_dc",0.0974277916312645
"4678",87,0.06,100,"ols_global",6.04807788221878
"4679",87,0.06,100,"Huber_global",0.098070210861509
"4680",87,0.06,100,"Huber_distr_dc",0.0977713767361473
"4681",87,0.08,1,"ols_global",1.02142339912757
"4682",87,0.08,1,"Huber_global",0.113983971410581
"4683",87,0.08,1,"Huber_distr_dc",0.113876762667856
"4684",87,0.08,10,"ols_global",3.89203829054923
"4685",87,0.08,10,"Huber_global",0.127966383966146
"4686",87,0.08,10,"Huber_distr_dc",0.126326458077765
"4687",87,0.08,100,"ols_global",8.1507049969561
"4688",87,0.08,100,"Huber_global",0.132090544622359
"4689",87,0.08,100,"Huber_distr_dc",0.129392723592683
"4690",87,0.1,1,"ols_global",0.418544664201954
"4691",87,0.1,1,"Huber_global",0.138427834845071
"4692",87,0.1,1,"Huber_distr_dc",0.138588636343483
"4693",87,0.1,10,"ols_global",1.02721915193691
"4694",87,0.1,10,"Huber_global",0.173908315381117
"4695",87,0.1,10,"Huber_distr_dc",0.17181711599838
"4696",87,0.1,100,"ols_global",10.5355433704203
"4697",87,0.1,100,"Huber_global",0.163387565749886
"4698",87,0.1,100,"Huber_distr_dc",0.163247884710436
"4699",88,0,1,"ols_global",0.213030991328024
"4700",88,0,1,"Huber_global",0.0329548166464311
"4701",88,0,1,"Huber_distr_dc",0.0322255567342477
"4702",88,0,10,"ols_global",0.385781663913385
"4703",88,0,10,"Huber_global",0.0350915664529684
"4704",88,0,10,"Huber_distr_dc",0.0342459531198424
"4705",88,0,100,"ols_global",0.214707628755554
"4706",88,0,100,"Huber_global",0.0319973012856388
"4707",88,0,100,"Huber_distr_dc",0.0321469188834775
"4708",88,0.02,1,"ols_global",0.340035569773391
"4709",88,0.02,1,"Huber_global",0.0335270804385447
"4710",88,0.02,1,"Huber_distr_dc",0.0334466484016417
"4711",88,0.02,10,"ols_global",0.462727015946626
"4712",88,0.02,10,"Huber_global",0.0410959469865793
"4713",88,0.02,10,"Huber_distr_dc",0.0413131626648356
"4714",88,0.02,100,"ols_global",2.11991079955524
"4715",88,0.02,100,"Huber_global",0.0392540003210619
"4716",88,0.02,100,"Huber_distr_dc",0.0390363808014632
"4717",88,0.04,1,"ols_global",0.229853630359431
"4718",88,0.04,1,"Huber_global",0.0533171460339661
"4719",88,0.04,1,"Huber_distr_dc",0.054796462346699
"4720",88,0.04,10,"ols_global",0.4495128210469
"4721",88,0.04,10,"Huber_global",0.06435646739415
"4722",88,0.04,10,"Huber_distr_dc",0.0633915507981135
"4723",88,0.04,100,"ols_global",4.10335133263607
"4724",88,0.04,100,"Huber_global",0.0702892047911785
"4725",88,0.04,100,"Huber_distr_dc",0.0675213237955434
"4726",88,0.06,1,"ols_global",0.331041814114375
"4727",88,0.06,1,"Huber_global",0.0790873305806519
"4728",88,0.06,1,"Huber_distr_dc",0.0788361330998719
"4729",88,0.06,10,"ols_global",0.641376398896592
"4730",88,0.06,10,"Huber_global",0.0980173384225924
"4731",88,0.06,10,"Huber_distr_dc",0.0977600306411297
"4732",88,0.06,100,"ols_global",5.89953437193258
"4733",88,0.06,100,"Huber_global",0.0925477777571388
"4734",88,0.06,100,"Huber_distr_dc",0.0907567479555774
"4735",88,0.08,1,"ols_global",0.243010397426501
"4736",88,0.08,1,"Huber_global",0.11058715829084
"4737",88,0.08,1,"Huber_distr_dc",0.110687133503185
"4738",88,0.08,10,"ols_global",0.808711506600331
"4739",88,0.08,10,"Huber_global",0.131504139414585
"4740",88,0.08,10,"Huber_distr_dc",0.128307511247743
"4741",88,0.08,100,"ols_global",8.13808713866795
"4742",88,0.08,100,"Huber_global",0.129466855693036
"4743",88,0.08,100,"Huber_distr_dc",0.127530754632599
"4744",88,0.1,1,"ols_global",0.261047138157443
"4745",88,0.1,1,"Huber_global",0.134495005689449
"4746",88,0.1,1,"Huber_distr_dc",0.134773012482984
"4747",88,0.1,10,"ols_global",0.992150124318944
"4748",88,0.1,10,"Huber_global",0.16454644352095
"4749",88,0.1,10,"Huber_distr_dc",0.160904078897781
"4750",88,0.1,100,"ols_global",9.82277178719322
"4751",88,0.1,100,"Huber_global",0.156871123180279
"4752",88,0.1,100,"Huber_distr_dc",0.151737817819822
"4753",89,0,1,"ols_global",0.327575077705063
"4754",89,0,1,"Huber_global",0.0306082071413538
"4755",89,0,1,"Huber_distr_dc",0.030616294608774
"4756",89,0,10,"ols_global",0.281761699179886
"4757",89,0,10,"Huber_global",0.0320595632168961
"4758",89,0,10,"Huber_distr_dc",0.032982282721715
"4759",89,0,100,"ols_global",0.323707019348324
"4760",89,0,100,"Huber_global",0.0319328753135766
"4761",89,0,100,"Huber_distr_dc",0.0319555298487627
"4762",89,0.02,1,"ols_global",0.278238491015941
"4763",89,0.02,1,"Huber_global",0.0353268505246856
"4764",89,0.02,1,"Huber_distr_dc",0.0352893422875594
"4765",89,0.02,10,"ols_global",0.250653527146319
"4766",89,0.02,10,"Huber_global",0.0400635403643126
"4767",89,0.02,10,"Huber_distr_dc",0.0401801696990364
"4768",89,0.02,100,"ols_global",2.05304443001678
"4769",89,0.02,100,"Huber_global",0.0507507162659432
"4770",89,0.02,100,"Huber_distr_dc",0.0508177934396123
"4771",89,0.04,1,"ols_global",0.175711077387345
"4772",89,0.04,1,"Huber_global",0.0668005312185066
"4773",89,0.04,1,"Huber_distr_dc",0.0664274079247693
"4774",89,0.04,10,"ols_global",0.412525443800363
"4775",89,0.04,10,"Huber_global",0.0741524930825297
"4776",89,0.04,10,"Huber_distr_dc",0.0720745219414152
"4777",89,0.04,100,"ols_global",4.17640606334337
"4778",89,0.04,100,"Huber_global",0.0700484280607199
"4779",89,0.04,100,"Huber_distr_dc",0.0699188976593702
"4780",89,0.06,1,"ols_global",0.28563820613298
"4781",89,0.06,1,"Huber_global",0.0834811303653834
"4782",89,0.06,1,"Huber_distr_dc",0.083139872268614
"4783",89,0.06,10,"ols_global",0.628522003374643
"4784",89,0.06,10,"Huber_global",0.0954343606885309
"4785",89,0.06,10,"Huber_distr_dc",0.0916621115348566
"4786",89,0.06,100,"ols_global",6.15153899583022
"4787",89,0.06,100,"Huber_global",0.0942310879522512
"4788",89,0.06,100,"Huber_distr_dc",0.0924921622292386
"4789",89,0.08,1,"ols_global",0.537572020790744
"4790",89,0.08,1,"Huber_global",0.113341954696861
"4791",89,0.08,1,"Huber_distr_dc",0.113220879583467
"4792",89,0.08,10,"ols_global",0.782807545099307
"4793",89,0.08,10,"Huber_global",0.123786048249633
"4794",89,0.08,10,"Huber_distr_dc",0.122078199987212
"4795",89,0.08,100,"ols_global",7.94245520105001
"4796",89,0.08,100,"Huber_global",0.130150470186659
"4797",89,0.08,100,"Huber_distr_dc",0.12624873290707
"4798",89,0.1,1,"ols_global",0.281982592818861
"4799",89,0.1,1,"Huber_global",0.140482009558362
"4800",89,0.1,1,"Huber_distr_dc",0.141147642928821
